classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
barn,3,"['otter', 'boathouse', 'dining table']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9399999999999998,0.887,0.94,0.001,0.914,425,1300
barometer,3,"['magnetic compass', 'odometer', 'weighing scale']","[0.04, 0.02, 0.02]",0.7071067811865479,0.92,0.939,0.92,0.001,0.93,426,1199
barrel,8,"['rain barrel', 'trash can', 'cauldron', 'hook', 'mortar and pestle']","[0.16, 0.02, 0.02, 0.02, 0.02]",1.4999999999999998,0.7,0.745,0.7,0.001,0.722,427,1300
wheelbarrow,13,"['rottweiler', 'sea cucumber', 'apiary', 'barrel', 'cradle']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.74,0.771,0.74,0.001,0.756,428,1300
baseball,4,"['baseball player', 'chain link fence', 'maraca', 'monitor']","[0.12, 0.02, 0.02, 0.02]",1.1547005383792512,0.8199999999999998,0.854,0.82,0.001,0.837,429,1300
basketball,1,['hockey puck'],[0.02],0.0,0.98,1.0,0.98,0.001,0.99,430,1300
bassinet,10,"['cradle', 'infant bed', 'egyptian mau', 'backpack', 'bra']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7600000000000001,0.691,0.76,0.001,0.726,431,1300
bassoon,3,"['oboe', 'baluster  handrail', 'letter opener']","[0.1, 0.02, 0.02]",0.7071067811865477,0.86,0.86,0.86,0.001,0.86,432,1300
swimming cap,9,"['shower cap', 'one piece bathing suit', 'bathtub', 'paddle', 'snorkel']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7600000000000001,0.76,0.76,0.001,0.76,433,1300
bath towel,14,"['italian greyhound', 'golden retriever', 'guinea pig', 'apron', 'bathtub']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7200000000000001,0.783,0.72,0.001,0.752,434,1300
bathtub,14,"['hot tub', 'sink', 'golden retriever', 'persian cat', 'trash can']","[0.26, 0.06, 0.02, 0.02, 0.02]",1.4035141563500912,0.4400000000000001,0.4,0.44,0.001,0.42,435,1300
station wagon,12,"['radiator grille', 'taxicab', 'car wheel', 'bottle cap', 'car mirror']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.66,0.589,0.66,0.001,0.624,436,1300
lighthouse,7,"['breakwater', 'spiral or coil', 'pier', 'submarine', 'window screen']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8400000000000001,0.84,0.84,0.001,0.84,437,1300
beaker,17,"['beer glass', 'measuring cup', 'ping pong ball', 'cocktail shaker', 'croquet ball']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.5999999999999999,0.882,0.6,0.001,0.741,438,1300
military hat bearskin or shako,4,"['briard', 'obelisk', 'palace', 'rifle']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.868,0.92,0.001,0.894,439,1209
beer bottle,7,"['soda bottle', 'beer glass', 'tandem bicycle', 'cannon', 'medicine cabinet']","[0.08, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.8,0.741,0.8,0.001,0.77,440,1300
beer glass,8,"['beer bottle', 'trash can', 'goblet', 'product packet  packaging', 'perfume']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.8,0.8,0.001,0.8,441,1300
bell tower,8,"['church', 'castle', 'monastery', 'analog clock', 'birdhouse']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.7600000000000001,0.792,0.76,0.001,0.776,442,1300
baby bib,15,"['baby pacifier', 'wallet', 'band aid', 'cradle', 'diaper']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.64,0.762,0.64,0.001,0.701,443,1300
tandem bicycle,3,"['tricycle', 'mountain bike', 'rickshaw']","[0.0799999999999999, 0.0599999999999999, 0.0199999999999999]",-0.3818017741606055,0.84,0.75,0.84,0.001,0.795,444,1300
bikini,14,"['swimming cap', 'bra', 'tights', 'one piece bathing suit', 'swim trunks  shorts']","[0.04, 0.04, 0.04, 0.04, 0.04]",0.0,0.6200000000000001,0.633,0.62,0.001,0.626,445,1300
ring binder,12,"['wallet', 'dust jacket', 'envelope', 'messenger bag', 'backpack']","[0.1, 0.06, 0.04, 0.04, 0.02]",0.7500308204401289,0.6,0.789,0.6,0.001,0.694,446,1300
binoculars,19,"['car mirror', 'fishing casting reel', 'macaque', 'trash can', 'dock']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.58,0.763,0.58,0.001,0.672,447,1300
birdhouse,5,"['house finch', 'bell or wind chime', 'hook', 'mobile home', 'metal nail']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8600000000000001,0.811,0.86,0.001,0.836,448,1300
boathouse,4,"['barn', 'dock', 'lakeshore', 'beach']","[0.04, 0.04, 0.02, 0.02]",4.68375338513738e-16,0.88,0.846,0.88,0.001,0.863,449,1300
bobsleigh,4,"['mountain bike', 'race car', 'snowmobile', 'snowplow']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,1.0,0.92,0.001,0.96,450,1300
bolo tie,5,"['hair clip', 'ballpoint pen', 'shield', 'tobacco shop', 'windsor tie']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.878,0.86,0.001,0.869,451,1300
poke bonnet,10,"['sombrero', 'hermit crab', 'french bulldog', 'balloon', 'baby bib']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7800000000000001,0.639,0.78,0.001,0.71,452,1300
bookcase,11,"['china cabinet', 'entertainment center', 'four poster bed', 'television', 'bookstore']","[0.04, 0.04, 0.04, 0.04, 0.02]",-1.4999999999999991,0.7,0.729,0.7,0.001,0.714,453,1300
bookstore,12,"['grocery store', 'library', 'movie theater', 'persian cat', 'bakery']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.6600000000000001,0.623,0.66,0.001,0.642,454,1300
bottle cap,12,"['necklace', 'beer bottle', 'chain', 'coffee mug', 'combination lock']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.74,0.804,0.74,0.001,0.772,455,1300
hunting bow,12,"['vine snake', 'weimaraner', 'bikini', 'flagpole', 'flute']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7600000000000001,0.717,0.76,0.001,0.738,456,1300
bow tie,10,"['poke bonnet', 'crutch', 'mask', 'microphone', 'military uniform']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8,0.727,0.8,0.001,0.764,457,1300
brass memorial plaque,4,"['manhole cover', 'sewing machine', 'shield', 'dust jacket']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.885,0.92,0.001,0.903,458,1300
bra,14,"['bikini', 'tights', 'one piece bathing suit', 'lakeland terrier', 'rhinoceros beetle']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.66,0.767,0.66,0.001,0.714,459,1300
breakwater,12,"['lighthouse', 'lakeshore', 'promontory', 'beach', 'canoe']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.66,0.767,0.66,0.001,0.714,460,1300
breastplate,9,"['cuirass', 'shield', 'cloak', 'knee pad', 'one piece bathing suit']","[0.38, 0.04, 0.02, 0.02, 0.02]",1.4890947815302156,0.44,0.524,0.44,0.001,0.482,461,1300
broom,9,"['pomeranian', 'drumstick', 'mop', 'praying mantis', 'cloak']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7600000000000001,0.76,0.76,0.001,0.76,462,1300
bucket,17,"['trash can', 'balance beam', 'barrel', 'baseball', 'bathtub']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.64,0.681,0.64,0.001,0.661,463,1300
buckle,18,"['hair clip', 'revolver', 'wallet', 'abacus', 'ring binder']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.58,0.604,0.58,0.001,0.592,464,1300
bulletproof vest,12,"['backpack', 'military uniform', 'malinois', 'geoffroys spider monkey', 'assault rifle']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7200000000000001,0.837,0.72,0.001,0.778,465,1176
high speed train,1,['laptop computer'],[0.02],0.0,0.98,0.907,0.98,0.001,0.944,466,1300
butcher shop,8,"['pig', 'bakery', 'grocery store', 'plastic bag', 'restaurant']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.84,0.778,0.84,0.001,0.809,467,1300
taxicab,8,"['station wagon', 'car wheel', 'convertible', 'freight car', 'radiator grille']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.84,0.75,0.84,0.001,0.795,468,1300
cauldron,13,"['wok', 'hot pot', 'traffic or street sign', 'cowboy hat', 'knot']","[0.1, 0.06, 0.04, 0.02, 0.02]",0.7301958930821588,0.6,0.652,0.6,0.001,0.626,469,1300
candle,13,"['altar', 'balloon', 'carved pumpkin', 'lampshade', 'library']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7,0.729,0.7,0.001,0.714,470,1300
cannon,5,"['aircraft carrier', 'baluster  handrail', 'flagpole', 'bullock cart', 'torch']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8999999999999999,0.804,0.9,0.001,0.852,471,1300
canoe,1,['paddle'],[0.02],0.0,0.98,0.766,0.98,0.001,0.873,472,1300
can opener,11,"['corkscrew', 'buckle', 'espresso machine', 'lipstick', 'matchstick']","[0.08, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.7200000000000001,0.837,0.72,0.001,0.778,473,1300
cardigan,10,"['poncho', 'wool', 'collie', 'jeans', 'tights']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.74,0.607,0.74,0.001,0.674,474,1300
car mirror,4,"['house finch', 'american robin', 'car wheel', 'printer']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.821,0.92,0.001,0.87,475,1300
carousel,2,"['toy store', 'tricycle']","[0.02, 0.02]",0.0,0.96,0.889,0.96,0.001,0.924,476,1300
tool kit,8,"['screwdriver', 'hunting bow', 'corkscrew', 'desk', 'holster']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.588,0.8,0.001,0.694,477,1300
cardboard box  carton,19,"['storage chest', 'crate', 'pekingese', 'band aid', 'barrel']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.5800000000000001,0.69,0.58,0.001,0.635,478,1300
car wheel,12,"['race car', 'sports car', 'pickup truck', 'station wagon', 'convertible']","[0.1, 0.1, 0.06, 0.04, 0.04]",0.2115471544831131,0.48,0.727,0.48,0.001,0.603,479,1300
automated teller machine,10,"['car mirror', 'crutch', 'rotary dial telephone', 'gas pump', 'grocery store']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8,0.833,0.8,0.001,0.816,480,1300
cassette,10,"['tape player', 'cassette player', 'bookcase', 'tool kit', 'cd player']","[0.16, 0.04, 0.02, 0.02, 0.02]",1.4286267334338292,0.64,0.8,0.64,0.001,0.72,481,1186
cassette player,6,"['tape player', 'cd player', 'radio', 'cassette', 'joystick']","[0.52, 0.1, 0.04, 0.02, 0.02]",1.4172575440368933,0.2799999999999999,0.368,0.28,0.001,0.324,482,1300
castle,7,"['palace', 'monastery', 'church', 'mosque', 'stupa']","[0.1199999999999999, 0.0599999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.0269996056981556,0.72,0.75,0.72,0.001,0.735,483,1300
catamaran,6,"['trimaran', 'motorboat', 'sailboat', 'amphibious vehicle', 'fireboat']","[0.1399999999999999, 0.06, 0.04, 0.02, 0.02]",1.1210847078122883,0.7,0.795,0.7,0.001,0.748,484,1300
cd player,9,"['tape player', 'cassette player', 'radio', 'music speaker', 'microwave oven']","[0.18, 0.1, 0.06, 0.04, 0.02]",0.7954951288348653,0.52,0.634,0.52,0.001,0.577,485,1300
cello,3,"['violin', 'cornet', 'oboe']","[0.04, 0.02, 0.02]",0.7071067811865479,0.92,0.902,0.92,0.001,0.911,486,1300
mobile phone,13,"['cocktail shaker', 'digital watch', 'hand held computer', 't shirt', 'music speaker']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.74,0.661,0.74,0.001,0.7,487,1300
chain,13,"['necklace', 'knot', 'padlock', 'swing', 'baboon']","[0.2, 0.04, 0.04, 0.04, 0.02]",1.4472473207919645,0.5,0.521,0.5,0.001,0.51,488,1300
chain link fence,14,"['green iguana', 'slug', 'rottweiler', 'boathouse', 'construction crane']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7200000000000001,0.692,0.72,0.001,0.706,489,1300
chain mail,8,"['necklace', 'chain', 'starfish', 'cardigan', 'hair clip']","[0.0799999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.150049335661531,0.7599999999999999,0.884,0.76,0.001,0.822,490,1300
chainsaw,5,"['sawmill', 'lawn mower', 'power drill', 'teapot', 'tractor']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.88,1.0,0.88,0.001,0.94,491,1194
storage chest,15,"['ring binder', 'binoculars', 'bookcase', 'car mirror', 'cardboard box  carton']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7,0.854,0.7,0.001,0.777,492,1300
chiffonier,13,"['wardrobe', 'bookcase', 'desk', 'infant bed', 'china cabinet']","[0.32, 0.06, 0.06, 0.04, 0.02]",1.432139551090083,0.34,0.68,0.34,0.001,0.51,493,1300
bell or wind chime,10,"['gong', 'bell tower', 'dishwasher', 'grand piano', 'knot']","[0.0799999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.150049335661531,0.72,0.692,0.72,0.001,0.706,494,1300
china cabinet,6,"['dining table', 'chiffonier', 'medicine cabinet', 'mixing bowl', 'sliding door']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.768,0.86,0.001,0.814,495,1300
christmas stocking,4,"['mitten', 'apron', 'poke bonnet', 'vase']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.9,0.75,0.9,0.001,0.825,496,1300
church,10,"['vaulted or arched ceiling', 'monastery', 'altar', 'dome', 'airship']","[0.1, 0.08, 0.04, 0.04, 0.02]",0.3477670622469954,0.62,0.633,0.62,0.001,0.626,497,1300
movie theater,11,"['front curtain', 'barbershop', 'bell tower', 'doormat', 'home theater']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7400000000000001,0.725,0.74,0.001,0.732,498,1300
cleaver,20,"['tool kit', 'hatchet', 'dungeness crab', 'flute', 'gown']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.54,0.818,0.54,0.001,0.679,499,1067
cliff dwelling,4,"['megalith', 'vaulted or arched ceiling', 'cliff', 'valley']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.958,0.92,0.001,0.939,500,1300
cloak,17,"['abaya', 'fur coat', 'gown', 'notebook computer', 'trench coat']","[0.1399999999999999, 0.04, 0.04, 0.04, 0.04]",1.4999999999999996,0.42,0.636,0.42,0.001,0.528,501,1029
clogs,10,"['sandal', 'buckle', 'cowboy boot', 'egyptian mau', 'breastplate']","[0.1399999999999999, 0.06, 0.04, 0.02, 0.02]",1.1210847078122883,0.6200000000000001,0.721,0.62,0.001,0.67,502,1300
cocktail shaker,12,"['vase', 'bucket', 'fountain pen', 'goblet', 'lighter']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7200000000000001,0.706,0.72,0.001,0.713,503,1154
coffee mug,15,"['tea cup', 'drink pitcher', 'bakery', 'cocktail shaker', 'rotary dial telephone']","[0.16, 0.04, 0.02, 0.02, 0.02]",1.4286267334338292,0.54,0.491,0.54,0.001,0.516,504,1300
coffeemaker,11,"['teapot', 'espresso machine', 'bakery', 'chain', 'lampshade']","[0.12, 0.08, 0.02, 0.02, 0.02]",0.6817327184847222,0.62,0.544,0.62,0.001,0.582,505,1300
spiral or coil,14,"['conch', 'dome', 'snail', 'chambered nautilus', 'baluster  handrail']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.68,0.694,0.68,0.001,0.687,506,1300
combination lock,9,"['padlock', 'radio', 'mobile phone', 'chain link fence', 'loupe magnifying glass']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7800000000000001,0.848,0.78,0.001,0.814,507,1216
computer keyboard,9,"['keyboard space bar', 'desktop computer', 'siamese cat', 'coffee mug', 'desk']","[0.0799999999999999, 0.0599999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.5929270612815712,0.72,0.486,0.72,0.001,0.603,508,1300
candy store,10,"['grocery store', 'toy store', 'bookstore', 'product packet  packaging', 'bakery']","[0.0999999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",0.7500308204401287,0.6399999999999999,0.681,0.64,0.001,0.661,509,1300
container ship,2,"['drilling rig', 'semi trailer truck']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.842,0.96,0.001,0.901,510,1300
convertible,2,"['station wagon', 'sports car']","[0.06, 0.06]",0.0,0.88,0.746,0.88,0.001,0.813,511,1300
corkscrew,4,"['can opener', 'hunting bow', 'tool kit', 'flute']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.8999999999999999,0.738,0.9,0.001,0.819,512,1300
cornet,8,"['trombone', 'french horn', 'saxophone', 'espresso machine', 'flute']","[0.16, 0.04, 0.04, 0.02, 0.02]",1.3933319214743298,0.66,0.569,0.66,0.001,0.614,513,1300
cowboy boot,16,"['miniskirt', 'groenendael dog', 'tandem bicycle', 'bikini', 'clogs']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.6600000000000001,0.786,0.66,0.001,0.723,514,1300
cowboy hat,9,"['sombrero', 'cowboy boot', 'military uniform', 'acoustic guitar', 'cardigan']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.74,0.698,0.74,0.001,0.719,515,1300
cradle,14,"['bassinet', 'infant bed', 'mosquito net', 'chihuahua', 'altar']","[0.22, 0.06, 0.04, 0.02, 0.02]",1.361323120053111,0.4599999999999999,0.697,0.46,0.001,0.578,516,1300
construction crane,5,"['container ship', 'shipwreck', 'sawmill', 'radio telescope', 'triumphal arch, arch of orange, arch of titus']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.86,0.768,0.86,0.001,0.814,517,1300
crash helmet,4,"['buckle', 'frying pan', 'vespa', 'mountain bike']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.793,0.92,0.001,0.856,518,1300
crate,17,"['cardboard box  carton', 'apiary', 'moving van', 'soda bottle', 'bernese mountain dog']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.5599999999999999,0.718,0.56,0.001,0.639,519,1300
infant bed,6,"['cradle', 'bassinet', 'mosquito net', 'pajamas', 'quilt']","[0.1, 0.04, 0.02, 0.02, 0.02]",1.290994448735805,0.7800000000000002,0.65,0.78,0.001,0.715,520,1300
crock pot,8,"['hot pot', 'wok', 'china cabinet', 'cleaver', 'product packet  packaging']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.7600000000000001,0.905,0.76,0.001,0.832,521,1187
croquet ball,4,"['golf ball', 'military uniform', 'salt shaker', 'swing']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.807,0.92,0.001,0.864,522,1300
crutch,17,"['broom', 'pinwheel', 'grey whale', 'backpack', 'barber chair']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.5800000000000001,0.617,0.58,0.001,0.598,523,1300
cuirass,9,"['breastplate', 'shield', 'hunting bow', 'cowboy boot', 'drum']","[0.34, 0.08, 0.02, 0.02, 0.02]",1.3787891938957206,0.44,0.449,0.44,0.001,0.444,524,1300
dam,7,"['boathouse', 'breakwater', 'jeans', 'maze', 'lakeshore']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.796,0.86,0.001,0.828,525,1300
desk,11,"['notebook computer', 'dining table', 'filing cabinet', 'monitor', 'schipperke']","[0.1, 0.04, 0.04, 0.04, 0.02]",1.1731251294063554,0.64,0.421,0.64,0.002,0.53,526,1300
desktop computer,9,"['monitor', 'desk', 'computer keyboard', 'laptop computer', 'tape player']","[0.12, 0.1, 0.06, 0.06, 0.04]",0.3477670622469937,0.54,0.482,0.54,0.001,0.511,527,1300
rotary dial telephone,5,"['abacus', 'payphone', 'sewing machine', 'wall clock', 'whistle']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8999999999999999,0.818,0.9,0.001,0.859,528,1300
diaper,10,"['infant bed', 'toilet paper', 'boston terrier', 'cocker spaniel', 'bath towel']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.74,0.771,0.74,0.001,0.756,529,1300
digital clock,14,"['digital watch', 'analog clock', 'ring binder', 'cassette player', 'cd player']","[0.1, 0.04, 0.02, 0.02, 0.02]",1.290994448735805,0.6200000000000001,0.705,0.62,0.001,0.662,530,1300
digital watch,11,"['stopwatch', 'digital clock', 'buckle', 'analog clock', 'bra']","[0.12, 0.06, 0.04, 0.02, 0.02]",0.9704949588309452,0.6200000000000001,0.633,0.62,0.001,0.626,531,889
dining table,6,"['restaurant', 'bassinet', 'desk', 'railroad car', 'rocking chair']","[0.1399999999999999, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.7600000000000001,0.655,0.76,0.001,0.708,532,1300
dishcloth,5,"['balaclava ski mask', 'baby bib', 'poke bonnet', 'purse', 'wool']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.88,0.936,0.88,0.001,0.908,533,1300
dishwasher,18,"['stove', 'espresso machine', 'microwave oven', 'cauldron', 'china cabinet']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.5599999999999999,0.737,0.56,0.001,0.649,534,1300
disc brake,0,[],[],0.0,1.0,0.926,1.0,0.001,0.963,535,1300
dock,17,"['container ship', 'pirate ship', 'aircraft carrier', 'boathouse', 'construction crane']","[0.08, 0.08, 0.04, 0.04, 0.04]",0.4082482904638644,0.42,0.6,0.42,0.001,0.51,536,1211
dog sled,3,"['husky', 'alaskan malamute', 'railroad car']","[0.02, 0.02, 0.02]",0.0,0.94,0.904,0.94,0.001,0.922,537,1300
dome,8,"['church', 'mosque', 'palace', 'fountain', 'monastery']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.74,0.673,0.74,0.001,0.706,538,1300
doormat,19,"['siberian husky', 'miniature poodle', 'egyptian mau', 'cicada', 'trash can']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.62,0.756,0.62,0.001,0.688,539,1300
drilling rig,4,"['pier', 'aircraft carrier', 'construction crane', 'fishing casting reel']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.8999999999999999,0.9,0.9,0.001,0.9,540,1300
drum,17,"['drumstick', 'newfoundland dog', 'military hat bearskin or shako', 'bucket', 'flute']","[0.16, 0.02, 0.02, 0.02, 0.02]",1.4999999999999998,0.52,0.65,0.52,0.001,0.585,541,1300
drumstick,16,"['drum', 'flute', 'eraser', 'scabbard', 'abacus']","[0.08, 0.04, 0.04, 0.04, 0.02]",0.8675276172357083,0.5599999999999999,0.528,0.56,0.001,0.544,542,1300
dumbbell,6,"['barbell', 'abacus', 'tool kit', 'cornet', 'gas mask or respirator']","[0.12, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.7799999999999999,0.65,0.78,0.001,0.715,543,1300
dutch oven,10,"['frying pan', 'hot pot', 'wok', 'crock pot', 'stove']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.7,0.897,0.7,0.001,0.798,544,1300
electric fan,4,"['clothes iron', 'plectrum', 'space heater', 'strainer']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.793,0.92,0.001,0.856,545,1300
electric guitar,6,"['acoustic guitar', 'banjo', 'stage', 'music speaker', 'sleeping bag']","[0.1399999999999999, 0.04, 0.04, 0.02, 0.02]",1.3532751773025922,0.7200000000000001,0.75,0.72,0.001,0.735,546,1300
electric locomotive,3,"['railroad car', 'freight car', 'viaduct']","[0.06, 0.02, 0.02]",0.7071067811865476,0.8999999999999999,0.9,0.9,0.001,0.9,547,1300
entertainment center,3,"['home theater', 'stove', 'television']","[0.04, 0.02, 0.02]",0.7071067811865479,0.9200000000000002,0.836,0.92,0.001,0.878,548,1300
envelope,21,"['product packet  packaging', 'band aid', 'website', 'menu', 'pomeranian']","[0.0999999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",1.1731251294063556,0.4399999999999999,0.667,0.44,0.001,0.554,549,1300
espresso machine,3,"['coffeemaker', 'spatula', 'espresso']","[0.12, 0.02, 0.02]",0.7071067811865472,0.8400000000000001,0.737,0.84,0.001,0.788,550,1136
face powder,11,"['lipstick', 'buckle', 'joystick', 'measuring cup', 'petri dish']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.731,0.76,0.001,0.746,551,1153
feather boa,9,"['chihuahua', 'box turtle', 'borzoi', 'military hat bearskin or shako', 'hoop skirt']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8000000000000002,0.816,0.8,0.001,0.808,552,1300
filing cabinet,5,"['desk', 'library', 'chiffonier', 'safe', 'screwdriver']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8600000000000001,0.811,0.86,0.001,0.836,553,1300
fireboat,1,['baluster  handrail'],[0.02],0.0,0.98,0.875,0.98,0.001,0.928,554,1300
fire truck,6,"['ambulance', 'garbage truck', 'police van', 'slot machine', 'tow truck']","[0.0599999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.5000000000000002,0.84,0.84,0.84,0.001,0.84,555,1300
fire screen,16,"['window shade', 'chiffonier', 'baluster  handrail', 'bolo tie', 'china cabinet']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.6,0.789,0.6,0.001,0.694,556,1300
flagpole,12,"['movie theater', 'pole', 'bald eagle', 'balloon', 'baluster  handrail']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7200000000000002,0.766,0.72,0.001,0.743,557,1300
flute,15,"['bassoon', 'oboe', 'marimba', 'dalmatian', 'altar']","[0.08, 0.08, 0.04, 0.02, 0.02]",0.2115471544831129,0.5599999999999999,0.519,0.56,0.001,0.54,558,1300
folding chair,11,"['rocking chair', 'tiger cat', 'airliner', 'crate', 'dining table']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000002,0.864,0.76,0.001,0.812,559,1300
football helmet,3,"['flamingo', 'ambulance', 'mobile home']","[0.02, 0.02, 0.02]",0.0,0.94,0.922,0.94,0.001,0.931,560,1300
forklift,6,"['fire truck', 'radiator grille', 'combine harvester', 'ocarina', 'tractor']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.88,0.936,0.88,0.001,0.908,561,1300
fountain,4,"['diaper', 'grand piano', 'swim trunks  shorts', 'geyser']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.767,0.92,0.001,0.844,562,1300
