classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
hockey puck,9,"['baby bib', 'bottle cap', 'buckle', 'diaper', 'lighter']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8199999999999998,0.707,0.82,0.001,0.764,746,1148
punching bag,30,"['swing', 'chain link fence', 'apron', 'barbell', 'baseball']","[0.0599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.8437499999999999,0.3399999999999999,0.68,0.34,0.001,0.51,747,1013
purse,19,"['wallet', 'pencil case', 'backpack', 'bath towel', 'messenger bag']","[0.1599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.4035141563500917,0.3799999999999999,0.247,0.38,0.002,0.314,748,1225
quill,19,"['ladle', 'menu', 'trilobite', 'peafowl', 'stick insect']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.58,0.592,0.58,0.001,0.586,749,1178
quilt,17,"['pillow', 'pajamas', 'airedale terrier', 'chesapeake bay retriever', 'siamese cat']","[0.1, 0.06, 0.02, 0.02, 0.02]",0.84375,0.54,0.551,0.54,0.001,0.546,750,940
race car,10,"['taxicab', 'car wheel', 'go kart', 'radiator grille', 'parking meter']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8000000000000002,0.548,0.8,0.001,0.674,751,1261
racket,10,"['swing', 'volleyball', 'toy poodle', 'basketball', 'croquet ball']","[0.06, 0.06, 0.02, 0.02, 0.02]",0.4082482904638627,0.7200000000000001,0.6,0.72,0.001,0.66,752,1140
radiator,17,"['swing', 'space heater', 'stingray', 'marmoset', 'station wagon']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.5999999999999999,0.667,0.6,0.001,0.634,753,978
radio,15,"['cd player', 'oscilloscope', 'tape player', 'analog clock', 'cassette player']","[0.18, 0.1199999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",0.6269617454490741,0.42,0.42,0.42,0.001,0.42,754,1085
radio telescope,11,"['radio', 'solar thermal collector', 'airship', 'baluster  handrail', 'construction crane']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.74,0.974,0.74,0.001,0.857,755,871
rain barrel,17,"['barrel', 'greenhouse', 'rocking chair', 'trash can', 'bakery']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.5800000000000001,0.475,0.58,0.001,0.528,756,1104
recreational vehicle,9,"['minibus', 'station wagon', 'bell tower', 'minivan', 'pickup truck']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7600000000000001,0.717,0.76,0.001,0.738,757,1030
fishing casting reel,25,"['snoek fish', 'power drill', 'swing', 'sea lion', 'schipperke']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.44,0.595,0.44,0.001,0.518,758,1047
reflex camera,10,"['lens cap', 'polaroid camera', 'projector', 'cloak', 'cornet']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.7,0.507,0.7,0.001,0.603,759,983
refrigerator,22,"['microwave oven', 'airedale terrier', 'siamese cat', 'barrel', 'beer bottle']","[0.08, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.5,0.694,0.5,0.001,0.597,760,695
remote control,15,"['computer keyboard', 'french bulldog', 'can opener', 'mobile phone', 'cleaver']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.68,0.68,0.68,0.001,0.68,761,1031
restaurant,22,"['plate', 'meatloaf', 'dining table', 'turnstile', 'black footed ferret']","[0.1199999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",1.017952296026957,0.3799999999999999,0.404,0.38,0.001,0.392,762,1050
revolver,11,"['holster', 'tool kit', 'rifle', 'scabbard', 'can opener']","[0.1, 0.04, 0.04, 0.04, 0.02]",1.1731251294063554,0.64,0.865,0.64,0.001,0.752,763,481
rifle,27,"['military uniform', 'swing', 'assault rifle', 'fountain pen', 'block plane']","[0.1199999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.2909944487358056,0.2599999999999999,0.394,0.26,0.001,0.327,764,656
rocking chair,15,"['swing', 'folding chair', 'standard schnauzer', 'accordion', 'altar']","[0.12, 0.08, 0.02, 0.02, 0.02]",0.6817327184847222,0.54,0.551,0.54,0.001,0.546,765,1026
rotisserie,10,"['safe', 'american lobster', 'wheelbarrow', 'butcher shop', 'computer mouse']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7800000000000001,0.672,0.78,0.001,0.726,766,1123
eraser,26,"['ballpoint pen', 'lipstick', 'envelope', 'paintbrush', 'pan flute']","[0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.4082482904638625,0.3199999999999999,0.25,0.32,0.001,0.285,767,1151
rugby ball,13,"['basketball', 'football helmet', 'airship', 'baseball', 'bobsleigh']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.68,0.895,0.68,0.001,0.788,768,1249
ruler measuring stick,13,"['slide rule', 'envelope', 'abacus', 'ring binder', 'candle']","[0.12, 0.06, 0.02, 0.02, 0.02]",1.0269996056981547,0.5999999999999999,0.5,0.6,0.001,0.55,769,1166
sneaker,17,"['shoe store', 'sandal', 'slip on shoe', 'african rock python', 'backpack']","[0.12, 0.08, 0.04, 0.02, 0.02]",0.6122692078855394,0.48,0.889,0.48,0.001,0.684,770,942
safe,18,"['abacus', 'bookcase', 'cardboard box  carton', 'cd player', 'combination lock']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.64,0.604,0.64,0.001,0.622,771,897
safety pin,28,"['necklace', 'thimble', 'hair clip', 'abacus', 'backpack']","[0.1199999999999999, 0.0999999999999999, 0.0599999999999999, 0.0199999999999999, 0.0199999999999999]",0.1527442975595468,0.2199999999999999,0.355,0.22,0.001,0.288,772,1211
salt shaker,20,"['cocktail shaker', 'coffee mug', 'milk can', 'drink pitcher', 'strainer']","[0.04, 0.04, 0.04, 0.04, 0.04]",0.0,0.44,0.415,0.44,0.001,0.428,773,1146
sandal,15,"['clogs', 'swing', 'bassinet', 'hair clip', 'handkerchief']","[0.06, 0.06, 0.02, 0.02, 0.02]",0.4082482904638627,0.62,0.517,0.62,0.001,0.568,774,757
sarong,25,"['swing', 'apron', 'gown', 'umbrella', 'king penguin']","[0.16, 0.04, 0.04, 0.04, 0.02]",1.4082017705437315,0.2999999999999999,0.312,0.3,0.001,0.306,775,920
saxophone,10,"['flute', 'french horn', 'oboe', 'trombone', 'bassoon']","[0.08, 0.04, 0.04, 0.04, 0.02]",0.8675276172357083,0.68,0.773,0.68,0.001,0.726,776,1105
scabbard,11,"['letter opener', 'buckle', 'fountain pen', 'holster', 'microphone']","[0.1, 0.04, 0.04, 0.04, 0.04]",1.4999999999999996,0.5999999999999999,0.545,0.6,0.001,0.572,777,850
weighing scale,25,"['swing', 'rooster', 'analog clock', 'barber chair', 'barometer']","[0.0799999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.499999999999999,0.4399999999999999,0.667,0.44,0.001,0.554,778,1171
school bus,9,"['minibus', 'bus', 'station wagon', 'beer bottle', 'taxicab']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.74,0.822,0.74,0.001,0.781,779,842
schooner,8,"['sailboat', 'pirate ship', 'dock', 'catamaran', 'coffee mug']","[0.12, 0.08, 0.04, 0.02, 0.02]",0.6122692078855394,0.66,0.66,0.66,0.001,0.66,780,921
scoreboard,7,"['traffic or street sign', 'spiral or coil', 'digital clock', 'oscilloscope', 'ruler measuring stick']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8400000000000001,0.824,0.84,0.001,0.832,781,1174
crt monitor,20,"['desktop computer', 'monitor', 'television', 'computer mouse', 'computer keyboard']","[0.16, 0.16, 0.12, 0.06, 0.04]",-0.2278746804149315,0.1399999999999999,0.152,0.14,0.001,0.146,782,1187
screw,6,"['metal nail', 'spindle', 'dumbbell', 'letter opener', 'safety pin']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.84,0.689,0.84,0.001,0.764,783,1058
screwdriver,36,"['swing', 'ballpoint pen', 'eraser', 'worm snake', 'platypus']","[0.1, 0.04, 0.04, 0.02, 0.02]",1.1642636431747195,0.16,0.167,0.16,0.001,0.164,784,1211
seat belt,14,"['abaya', 'bookstore', 'bow tie', 'cowboy hat', 'digital watch']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7200000000000001,0.396,0.72,0.002,0.558,785,1145
sewing machine,12,"['barbershop', 'desk', 'swing', 'chiffonier', 'kimono']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7000000000000001,0.714,0.7,0.001,0.707,786,967
shield,21,"['mask', 'banjo', 'bottle cap', 'brass memorial plaque', 'cuirass']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.44,0.423,0.44,0.001,0.432,787,1144
shoe store,15,"['toy store', 'clogs', 'swing', 'tobacco shop', 'maltese']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.6000000000000001,0.526,0.6,0.001,0.563,788,1095
shoji screen  room divider,11,"['baluster  handrail', 'bookstore', 'cleaver', 'dining table', 'fire screen']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.655,0.76,0.001,0.708,789,1053
shopping basket,17,"['hamper', 'hamster', 'apron', 'baluster  handrail', 'candy store']","[0.16, 0.02, 0.02, 0.02, 0.02]",1.4999999999999998,0.52,0.591,0.52,0.001,0.556,790,1180
shopping cart,12,"['swing', 'shopping basket', 'angora rabbit', 'wheelbarrow', 'carousel']","[0.1, 0.08, 0.02, 0.02, 0.02]",0.5071295169770311,0.62,0.689,0.62,0.001,0.654,791,698
shovel,28,"['rickshaw', 'ladle', 'screwdriver', 'mop', 'swing']","[0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.0,0.3399999999999999,0.395,0.34,0.001,0.368,792,1047
shower cap,27,"['swing', 'kimono', 'pajamas', 'st  bernard', 'pomeranian']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.38,0.352,0.38,0.001,0.366,793,1203
shower curtain,28,"['bathtub', 'front curtain', 'window shade', 'tick', 'lionfish']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.38,0.5,0.38,0.001,0.44,794,1046
ski,9,"['mountain', 'swing', 'gar fish', 'bobsleigh', 'clothes iron']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7600000000000001,0.76,0.76,0.001,0.76,795,1064
balaclava ski mask,26,"['mitten', 'poke bonnet', 'mask', 'sunglasses.1', 'swing']","[0.08, 0.04, 0.04, 0.04, 0.04]",1.5000000000000009,0.34,0.85,0.34,0.0,0.595,796,380
sleeping bag,19,"['backpack', 'baby bib', 'christmas stocking', 'chambered nautilus', 'italian greyhound']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.5599999999999999,0.5,0.56,0.001,0.53,797,1145
slide rule,9,"['ruler measuring stick', 'swing', 'barometer', 'envelope', 'product packet  packaging']","[0.12, 0.04, 0.02, 0.02, 0.02]",1.362792753035554,0.7,0.636,0.7,0.001,0.668,798,1114
sliding door,26,"['wardrobe', 'doormat', 'swing', 'turnstile', 'lighthouse']","[0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",1.3714193236627636e-15,0.3799999999999999,0.275,0.38,0.001,0.328,799,1079
slot machine,6,"['automated teller machine', 'oscilloscope', 'shoe store', 'swing', 'tobacco shop']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.8799999999999999,0.759,0.88,0.001,0.82,800,1077
snorkel,11,"['hammerhead shark', 'loggerhead sea turtle', 'red breasted merganser', 'jellyfish', 'sea cucumber']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7799999999999999,0.65,0.78,0.001,0.715,801,1117
snowmobile,7,"['crash helmet', 'vespa', 'parachute', 'pedestal', 'ski']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.896,0.86,0.001,0.878,802,1068
snowplow,9,"['wheelbarrow', 'forklift', 'half track', 'lawn mower', 'mobile home']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.8199999999999997,0.774,0.82,0.001,0.797,803,1013
soap dispenser,28,"['sink', 'coffee mug', 'perfume', 'beaker', 'cocktail shaker']","[0.08, 0.06, 0.06, 0.04, 0.04]",0.3436215967445477,0.22,0.44,0.22,0.001,0.33,804,1175
soccer ball,6,"['alaskan tundra wolf', 'baseball', 'cowboy hat', 'potters wheel', 'wall clock']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8800000000000002,0.8,0.88,0.001,0.84,805,1135
sock,11,"['swing', 'christmas stocking', 'knee pad', 'mitten', 'pajamas']","[0.08, 0.04, 0.04, 0.04, 0.04]",1.5000000000000009,0.64,0.593,0.64,0.001,0.616,806,870
solar thermal collector,14,"['airship', 'container ship', 'drumstick', 'electric fan', 'envelope']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7200000000000001,0.75,0.72,0.001,0.735,807,974
sombrero,20,"['cowboy hat', 'poke bonnet', 'swing', 'african grey parrot', 'chihuahua']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.5,0.455,0.5,0.001,0.478,808,1193
soup bowl,18,"['consomme', 'hot pot', 'mixing bowl', 'tray', 'coffee mug']","[0.1999999999999999, 0.0799999999999999, 0.0599999999999999, 0.0399999999999999, 0.0199999999999999]",1.1384199576606169,0.3399999999999999,0.378,0.34,0.001,0.359,809,1067
keyboard space bar,9,"['computer keyboard', 'typewriter keyboard', 'desk', 'mobile phone', 'storage chest']","[0.24, 0.24, 0.04, 0.02, 0.02]",0.3937122085148875,0.36,0.581,0.36,0.001,0.47,810,739
space heater,27,"['radiator', 'cocktail shaker', 'electric fan', 'boston terrier', 'dobermann']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.38,0.5,0.38,0.001,0.44,811,910
space shuttle,7,"['missile.1', 'aircraft carrier', 'airliner', 'airship', 'drilling rig']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8400000000000001,0.933,0.84,0.001,0.887,812,883
spatula,36,"['ladle', 'wok', 'bolo tie', 'cleaver', 'spindle']","[0.08, 0.06, 0.04, 0.04, 0.04]",0.8437499999999998,0.1,0.128,0.1,0.001,0.114,813,1140
motorboat,1,['limousine'],[0.02],0.0,0.98,0.778,0.98,0.001,0.879,814,1156
spider web,11,"['european garden spider', 'barn spider', 'vine snake', 'yellow garden spider', 'nematode']","[0.1, 0.06, 0.02, 0.02, 0.02]",0.84375,0.66,0.805,0.66,0.001,0.732,815,834
spindle,6,"['fountain pen', 'mortar and pestle', 'scabbard', 'sock', 'tray']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.467,0.86,0.002,0.664,816,1194
sports car,6,"['race car', 'convertible', 'radiator grille', 'car wheel', 'pickup truck']","[0.22, 0.1399999999999999, 0.06, 0.04, 0.02]",0.6516986496800838,0.5,0.658,0.5,0.001,0.579,817,1074
spotlight,37,"['lampshade', 'electric fan', 'projector', 'stage', 'ladybug']","[0.12, 0.06, 0.04, 0.04, 0.02]",1.0179522960269585,0.08,0.16,0.08,0.001,0.12,818,1107
stage,14,"['swing', 'front curtain', 'electric guitar', 'banjo', 'bow tie']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.6200000000000001,0.392,0.62,0.002,0.506,819,1293
steam locomotive,7,"['electric locomotive', 'freight car', 'airship', 'odometer', 'railroad car']","[0.1, 0.06, 0.02, 0.02, 0.02]",0.84375,0.74,0.974,0.74,0.001,0.857,820,822
through arch bridge,4,"['pier', 'breakwater', 'sailboat', 'traffic or street sign']","[0.06, 0.02, 0.02, 0.02]",1.1547005383792517,0.88,0.71,0.88,0.001,0.795,821,918
steel drum,12,"['swing', 'drum', 'maraca', 'maypole', 'microphone']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7,0.603,0.7,0.001,0.652,822,1387
stethoscope,32,"['lab coat', 'swing', 'hair spray', 'pajamas', 'old english sheepdog']","[0.1, 0.06, 0.04, 0.04, 0.02]",0.7500308204401289,0.2,0.476,0.2,0.0,0.338,823,929
scarf,14,"['poncho', 'cardigan', 'dishcloth', 'mitten', 'apron']","[0.16, 0.12, 0.06, 0.06, 0.02]",0.3202361389503453,0.4,0.385,0.4,0.001,0.392,824,1006
stone wall,13,"['stupa', 'swing', 'american dipper', 'brass memorial plaque', 'castle']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.6999999999999998,0.603,0.7,0.001,0.652,825,1101
stopwatch,14,"['digital watch', 'barometer', 'analog clock', 'magnetic compass', 'wall clock']","[0.16, 0.1, 0.06, 0.04, 0.04]",0.8095920178218723,0.42,0.525,0.42,0.001,0.473,826,957
stove,30,"['dutch oven', 'microwave oven', 'carved pumpkin', 'trash can', 'band aid']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.2999999999999999,0.517,0.3,0.001,0.408,827,906
strainer,25,"['ladle', 'window screen', 'dough', 'box turtle', 'buckle']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.44,0.319,0.44,0.001,0.38,828,1175
tram,9,"['gar fish', 'airship', 'electric locomotive', 'restaurant', 'tow truck']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8200000000000001,0.82,0.82,0.001,0.82,829,1047
stretcher,26,"['swing', 'military uniform', 'wheelbarrow', 'fire truck', 'little blue heron']","[0.16, 0.06, 0.04, 0.04, 0.02]",1.2621071358631282,0.26,0.419,0.26,0.001,0.34,830,1078
couch,9,"['quilt', 'table lamp', 'pajamas', 'bookcase', 'dining table']","[0.0999999999999999, 0.0599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",0.7301958930821603,0.6799999999999998,0.667,0.68,0.001,0.674,831,1005
stupa,8,"['dome', 'cliff', 'castle', 'lampshade', 'mosque']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8,0.833,0.8,0.001,0.816,832,932
submarine,12,"['paddle wheel', 'great white shark', 'breakwater', 'beaver', 'aircraft carrier']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.68,0.791,0.68,0.001,0.736,833,929
suit,19,"['bow tie', 'swing', 'tandem bicycle', 'military uniform', 'pajamas']","[0.12, 0.06, 0.04, 0.04, 0.04]",1.2909944487358058,0.38,0.475,0.38,0.001,0.428,834,1066
sundial,20,"['swing', 'analog clock', 'obelisk', 'tile roof', 'wall clock']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.48,0.585,0.48,0.001,0.532,835,1272
sunglasses,30,"['sunglasses.1', 'swing', 'feather boa', 'seat belt', 'jellyfish']","[0.1399999999999999, 0.1, 0.04, 0.04, 0.02]",0.5557336935004367,0.16,0.267,0.16,0.001,0.214,836,1055
sunglasses,30,"['sunglasses.1', 'swing', 'feather boa', 'seat belt', 'jellyfish']","[0.1399999999999999, 0.1, 0.04, 0.04, 0.02]",0.5557336935004367,0.16,0.267,0.16,0.001,0.214,836,1055
sunglasses,30,"['sunglasses.1', 'swing', 'feather boa', 'seat belt', 'jellyfish']","[0.1399999999999999, 0.1, 0.04, 0.04, 0.02]",0.5557336935004367,0.18,0.225,0.18,0.001,0.202,836,1055
sunglasses,30,"['sunglasses.1', 'swing', 'feather boa', 'seat belt', 'jellyfish']","[0.1399999999999999, 0.1, 0.04, 0.04, 0.02]",0.5557336935004367,0.18,0.225,0.18,0.001,0.202,836,1055
sunglasses,30,"['sunglasses.1', 'swing', 'feather boa', 'seat belt', 'jellyfish']","[0.1399999999999999, 0.1, 0.04, 0.04, 0.02]",0.5557336935004367,0.16,0.267,0.16,0.001,0.214,837,1111
sunglasses,30,"['sunglasses.1', 'swing', 'feather boa', 'seat belt', 'jellyfish']","[0.1399999999999999, 0.1, 0.04, 0.04, 0.02]",0.5557336935004367,0.16,0.267,0.16,0.001,0.214,837,1111
sunglasses,30,"['sunglasses.1', 'swing', 'feather boa', 'seat belt', 'jellyfish']","[0.1399999999999999, 0.1, 0.04, 0.04, 0.02]",0.5557336935004367,0.18,0.225,0.18,0.001,0.202,837,1111
sunglasses,30,"['sunglasses.1', 'swing', 'feather boa', 'seat belt', 'jellyfish']","[0.1399999999999999, 0.1, 0.04, 0.04, 0.02]",0.5557336935004367,0.18,0.225,0.18,0.001,0.202,837,1111
sunscreen,21,"['lotion', 'swing', 'product packet  packaging', 'soda bottle', 'african grey parrot']","[0.12, 0.08, 0.04, 0.04, 0.02]",0.6288941186718158,0.38,0.422,0.38,0.001,0.401,838,1166
suspension bridge,14,"['pier', 'through arch bridge', 'fireboat', 'paddle wheel', 'swing']","[0.2799999999999999, 0.08, 0.04, 0.04, 0.04]",1.4035141563500906,0.32,0.842,0.32,0.0,0.581,839,922
mop,16,"['broom', 'product packet  packaging', 'spindle', 'swing', 'bucket']","[0.08, 0.04, 0.04, 0.04, 0.02]",0.8675276172357083,0.5599999999999999,0.596,0.56,0.001,0.578,840,1114
sweatshirt,22,"['cardigan', 't shirt', 'swing', 'wool', 'academic gown']","[0.18, 0.1399999999999999, 0.08, 0.04, 0.02]",0.2543027658961972,0.2,0.435,0.2,0.0,0.318,841,830
swim trunks  shorts,17,"['swimming cap', 'canoe', 'swing', 'one piece bathing suit', 'racket']","[0.08, 0.06, 0.06, 0.04, 0.04]",0.3436215967445477,0.4599999999999999,0.404,0.46,0.001,0.432,842,888
swing,12,"['baluster  handrail', 'cardigan', 'chain', 'chain link fence', 'harp']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7600000000000001,0.045,0.76,0.017,0.402,843,1090
electrical switch,22,"['gas pump', 'automated teller machine', 'clothes iron', 'oscilloscope', 'safe']","[0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.5000000000000016,0.4399999999999999,0.468,0.44,0.001,0.454,844,1033
syringe,35,"['drumstick', 'lab coat', 'lipstick', 'paintbrush', 'pill bottle']","[0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.0,0.1599999999999999,0.381,0.16,0.0,0.27,845,760
table lamp,10,"['lampshade', 'window shade', 'dining table', 'goblet', 'microphone']","[0.42, 0.04, 0.02, 0.02, 0.02]",1.4911677521133753,0.38,0.404,0.38,0.001,0.392,846,1128
tank,7,"['half track', 'amphibious vehicle', 'projector', 'convertible', 'jeep']","[0.16, 0.04, 0.04, 0.02, 0.02]",1.3933319214743298,0.68,0.654,0.68,0.001,0.667,847,880
tape player,18,"['cassette player', 'cd player', 'photocopier', 'modem', 'projector']","[0.2, 0.18, 0.06, 0.04, 0.04]",0.4011434618784329,0.16,0.182,0.16,0.001,0.171,848,1162
teapot,10,"['drink pitcher', 'coffeemaker', 'coffee mug', 'water jug', 'ocarina']","[0.1, 0.06, 0.04, 0.04, 0.02]",0.7500308204401289,0.64,0.451,0.64,0.001,0.546,849,1044
teddy bear,12,"['toy store', 'miniature poodle', 'hammerhead shark', 'hamster', 'poke bonnet']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7000000000000001,0.673,0.7,0.001,0.686,850,1109
television,23,"['home theater', 'crt monitor', 'analog clock', 'chain mail', 'storage chest']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.4600000000000001,0.479,0.46,0.001,0.47,851,952
tennis ball,16,"['racket', 'croquet ball', 'sea snake', 'japanese chin', 'shetland sheepdog']","[0.24, 0.04, 0.02, 0.02, 0.02]",1.470840052369169,0.44,0.917,0.44,0.0,0.678,852,985
thatched roof,12,"['american robin', 'banjo', 'broom', 'chainsaw', 'movie theater']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7600000000000001,0.76,0.76,0.001,0.76,853,1076
front curtain,11,"['mosquito net', 'window shade', 'birdhouse', 'bow tie', 'spiral or coil']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.74,0.725,0.74,0.001,0.732,854,1002
thimble,23,"['coffee mug', 'milk can', 'salt shaker', 'trilobite', 'bakery']","[0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",-0.4082482904638636,0.4799999999999999,0.369,0.48,0.001,0.424,855,1360
threshing machine,11,"['combine harvester', 'farm plow', 'cannon', 'tow truck', 'chainsaw']","[0.26, 0.08, 0.04, 0.04, 0.02]",1.327786963909217,0.44,0.478,0.44,0.001,0.459,856,1144
throne,11,"['altar', 'four poster bed', 'palace', 'swing', 'folding chair']","[0.1, 0.04, 0.04, 0.04, 0.02]",1.1731251294063554,0.6400000000000001,0.604,0.64,0.001,0.622,857,849
tile roof,8,"['dome', 'sulphur crested cockatoo', 'movie theater', 'crate', 'parking meter']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.635,0.8,0.001,0.718,858,1015
toaster,25,"['band aid', 'ring binder', 'cassette', 'cassette player', 'cd player']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.5000000000000001,0.758,0.5,0.001,0.629,859,1091
tobacco shop,23,"['barbershop', 'bookstore', 'vending machine', 'crate', 'gas pump']","[0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",0.3436215967445467,0.3199999999999999,0.421,0.32,0.001,0.37,860,1201
toilet seat,24,"['spindle', 'tray', 'bucket', 'shield', 'sink']","[0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.4082482904638625,0.3799999999999999,0.655,0.38,0.001,0.518,861,626
torch,16,"['candle', 'stage', 'accordion', 'balance beam', 'bell or wind chime']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.6200000000000001,0.886,0.62,0.001,0.753,862,1263
totem pole,4,"['rooster', 'pole', 'dust jacket', 'dough']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.868,0.92,0.001,0.894,863,987
tow truck,19,"['pickup truck', 'semi trailer truck', 'station wagon', 'limousine', 'minibus']","[0.18, 0.06, 0.04, 0.04, 0.04]",1.4286267334338287,0.34,0.459,0.34,0.001,0.4,864,1075
toy store,13,"['candy store', 'swing', 'piggy bank', 'teddy bear', 'trash can']","[0.1399999999999999, 0.06, 0.04, 0.04, 0.02]",1.1701586322559543,0.54,0.551,0.54,0.001,0.546,865,1305
tractor,13,"['combine harvester', 'threshing machine', 'farm plow', 'lawn mower', 'forklift']","[0.2799999999999999, 0.2, 0.12, 0.08, 0.04]",0.4034071139708355,0.1,0.833,0.1,0.0,0.466,866,924
semi trailer truck,12,"['tow truck', 'airship', 'recreational vehicle', 'traffic or street sign', 'barn']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.6600000000000001,0.623,0.66,0.001,0.642,867,1091
