classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,Accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
reflex camera,13,"['polaroid camera', 'projector', 'sunglasses.1', 'lens cap', 'backpack']","[0.06, 0.06, 0.06, 0.04, 0.02]",-0.8437500000000006,0.6,0.588,0.6,0.001,0.594,759,433
refrigerator,15,"['abacus', 'altar', 'ambulance', 'balloon', 'bathtub']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.6999999999999998,0.347,0.7,0.002,0.524,760,1780
remote control,16,"['mobile phone', 'computer keyboard', 'black and tan coonhound', 'automated teller machine', 'holster']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.6200000000000001,0.596,0.62,0.001,0.608,761,1458
restaurant,17,"['dining table', 'plate', 'bridegroom', 'grocery store', 'library']","[0.0999999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",0.9128709291752763,0.42,0.284,0.42,0.001,0.352,762,1064
revolver,2,"['rifle', 'holster']","[0.1, 0.08]",1.5807667674838657e-15,0.8199999999999998,0.631,0.82,0.001,0.726,763,670
rifle,20,"['military uniform', 'backpack', 'pipe organ', 'recreational vehicle', 'revolver']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.42,0.247,0.42,0.002,0.334,764,883
rocking chair,14,"['stove', 'barber chair', 'bathtub', 'dining table', 'folding chair']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7,0.321,0.7,0.002,0.51,765,1379
rotisserie,14,"['american lobster', 'butcher shop', 'stove', 'pig', 'balloon']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.66,0.892,0.66,0.001,0.776,766,405
eraser,29,"['pencil case', 'backpack', 'ballpoint pen', 'envelope', 'radio']","[0.12, 0.06, 0.04, 0.04, 0.04]",1.2909944487358058,0.22,0.423,0.22,0.001,0.322,767,390
rugby ball,10,"['soccer ball', 'volleyball', 'basketball', 'airship', 'backpack']","[0.08, 0.08, 0.04, 0.02, 0.02]",0.2115471544831129,0.66,0.868,0.66,0.001,0.764,768,395
ruler measuring stick,16,"['quilt', 'slide rule', 'sunglasses.1', 'backpack', 'candle']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.6200000000000001,0.554,0.62,0.001,0.587,769,358
sneaker,12,"['backpack', 'sunglasses.1', 'eel', 'barbell', 'carousel']","[0.08, 0.06, 0.02, 0.02, 0.02]",0.5929270612815718,0.66,0.75,0.66,0.001,0.705,770,399
safe,16,"['radio', 'refrigerator', 'desk', 'filing cabinet', 'printer']","[0.06, 0.06, 0.04, 0.04, 0.04]",0.4082482904638629,0.54,0.9,0.54,0.001,0.72,771,337
safety pin,24,"['necklace', 'backpack', 'envelope', 'umbrella', 'nematode']","[0.2599999999999999, 0.0999999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",1.192264211793642,0.1599999999999999,0.471,0.16,0.0,0.316,772,342
salt shaker,22,"['drink pitcher', 'vase', 'candle', 'water bottle', 'tea cup']","[0.0799999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999]",-0.3436215967445452,0.3399999999999999,0.548,0.34,0.001,0.444,773,374
sandal,20,"['backpack', 'sneaker', 'holster', 'sunglasses.1', 'crash helmet']","[0.12, 0.08, 0.04, 0.04, 0.02]",0.6288941186718158,0.4,0.444,0.4,0.001,0.422,774,361
sarong,28,"['backpack', 'miniskirt', 'sunglasses.1', 'sunscreen', 'apron']","[0.08, 0.04, 0.04, 0.04, 0.02]",0.8675276172357083,0.32,0.381,0.32,0.001,0.351,775,345
saxophone,13,"['bassoon', 'flute', 'trombone', 'electric guitar', 'grand piano']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.68,0.642,0.68,0.001,0.661,776,833
scabbard,17,"['holster', 'rifle', 'sunglasses.1', 'backpack', 'hammer']","[0.1999999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",1.4191014536126727,0.36,0.643,0.36,0.001,0.502,777,438
weighing scale,28,"['bathtub', 'analog clock', 'backpack', 'barometer', 'sunglasses.1']","[0.08, 0.06, 0.06, 0.04, 0.04]",0.3436215967445477,0.22,0.611,0.22,0.0,0.416,778,1007
school bus,3,"['movie theater', 'tram', 'bus']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9399999999999998,0.456,0.94,0.002,0.698,779,1360
schooner,5,"['catamaran', 'pirate ship', 'sailboat', 'ocean liner', 'trimaran']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.8200000000000001,0.732,0.82,0.001,0.776,780,429
scoreboard,10,"['stage', 'basketball', 'ring binder', 'movie theater', 'grocery store']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7800000000000001,0.848,0.78,0.001,0.814,781,502
crt monitor,14,"['desk', 'monitor', 'television', 'home theater', 'laptop computer']","[0.36, 0.1, 0.08, 0.04, 0.04]",1.363566132761122,0.18,0.265,0.18,0.001,0.222,782,741
screw,6,"['breakwater', 'candle', 'cornet', 'flute', 'scabbard']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8800000000000002,0.759,0.88,0.001,0.82,783,581
screwdriver,39,"['candle', 'desk', 'fire truck', 'holster', 'laptop computer']","[0.04, 0.04, 0.04, 0.04, 0.04]",0.0,0.1,0.132,0.1,0.001,0.116,784,399
seat belt,24,"['sunglasses.1', 'limousine', 'accordion', 'backpack', 'bassoon']","[0.1399999999999999, 0.04, 0.02, 0.02, 0.02]",1.4035141563500906,0.38,0.559,0.38,0.001,0.47,785,462
sewing machine,10,"['desk', 'lampshade', 'combination lock', 'feather boa', 'padlock']","[0.0599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.8437499999999999,0.7399999999999999,0.474,0.74,0.002,0.607,786,2831
shield,36,"['cuirass', 'necklace', 'backpack', 'brass memorial plaque', 'carousel']","[0.06, 0.06, 0.04, 0.04, 0.04]",0.4082482904638629,0.08,0.667,0.08,0.0,0.374,787,65
shoe store,18,"['bookstore', 'grocery store', 'sunglasses.1', 'maltese', 'bra']","[0.0999999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",1.1642636431747202,0.5199999999999999,0.684,0.52,0.001,0.602,788,414
shoji screen  room divider,17,"['sliding door', 'bathtub', 'window shade', 'library', 'home theater']","[0.2199999999999999, 0.1199999999999999, 0.0999999999999999, 0.0599999999999999, 0.0399999999999999]",0.7946382935984535,0.2199999999999999,0.786,0.22,0.0,0.503,789,88
shopping basket,20,"['hamper', 'purse', 'shopping cart', 'backpack', 'grand piano']","[0.18, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",1.3933319214743296,0.2999999999999999,0.682,0.3,0.0,0.491,790,708
shopping cart,13,"['grocery store', 'backpack', 'bathtub', 'bookstore', 'car mirror']","[0.0599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.8437499999999999,0.6799999999999999,0.739,0.68,0.001,0.71,791,2432
shovel,31,"['backpack', 'basketball', 'birdhouse', 'lawn mower', 'recreational vehicle']","[0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.0,0.2399999999999999,0.462,0.24,0.001,0.351,792,548
shower cap,23,"['sunglasses.1', 'bridegroom', 'backpack', 'swimming cap', 'bathtub']","[0.0999999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0599999999999999]",0.84375,0.2599999999999999,0.619,0.26,0.0,0.44,793,382
shower curtain,21,"['bathtub', 'kimono', 'pillow', 'quilt', 'sunglasses.1']","[0.08, 0.04, 0.04, 0.04, 0.04]",1.5000000000000009,0.42,0.568,0.42,0.001,0.494,794,825
ski,11,"['dog sled', 'bookstore', 'catamaran', 'holster', 'park bench']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.731,0.76,0.001,0.746,795,362
balaclava ski mask,18,"['backpack', 'sweatshirt', 'mask', 'snowmobile', 'sock']","[0.06, 0.06, 0.04, 0.04, 0.04]",0.4082482904638629,0.5,0.862,0.5,0.001,0.681,796,358
sleeping bag,13,"['pillow', 'backpack', 'quilt', 'ring necked snake', 'italian greyhound']","[0.1399999999999999, 0.0599999999999999, 0.0599999999999999, 0.0199999999999999, 0.0199999999999999]",0.9128709291752763,0.5399999999999999,0.338,0.54,0.002,0.439,797,723
slide rule,12,"['ruler measuring stick', 'barometer', 'library', 'printer', 'scorpion']","[0.12, 0.04, 0.04, 0.04, 0.02]",1.304047329369509,0.6,0.811,0.6,0.001,0.706,798,376
sliding door,29,"['bathtub', 'library', 'dining table', 'limousine', 'restaurant']","[0.12, 0.06, 0.04, 0.04, 0.04]",1.2909944487358058,0.16,0.19,0.16,0.001,0.175,799,613
slot machine,9,"['movie theater', 'ambulance', 'bobsleigh', 'gas pump', 'grocery store']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.851,0.8,0.001,0.826,800,416
snorkel,10,"['scuba diver', 'bikini', 'sunglasses.1', 'loggerhead sea turtle', 'brain coral']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.7,0.814,0.7,0.001,0.757,801,422
snowmobile,8,"['balloon', 'bobsleigh', 'crash helmet', 'mountain bike', 'paddle']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.84,0.712,0.84,0.001,0.776,802,826
snowplow,12,"['taxicab', 'recreational vehicle', 'school bus', 'tank', 'siberian husky']","[0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",-1.4999999999999998,0.6799999999999999,0.85,0.68,0.001,0.765,803,496
soap dispenser,26,"['bathtub', 'perfume', 'vase', 'sink', 'balloon']","[0.1, 0.06, 0.06, 0.06, 0.04]",0.8675276172357085,0.22,0.55,0.22,0.0,0.385,804,534
soccer ball,4,"['norwegian elkhound', 'great pyrenees dog', 'sunglasses.1', 'dough']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.535,0.92,0.002,0.728,805,2210
sock,18,"['backpack', 'miniskirt', 'pillow', 'sunglasses.1', 'wool']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.52,0.553,0.52,0.001,0.536,806,364
solar thermal collector,16,"['radio telescope', 'basketball', 'forklift', 'recreational vehicle', 'airship']","[0.1, 0.06, 0.04, 0.04, 0.02]",0.7500308204401289,0.52,0.897,0.52,0.001,0.708,807,384
sombrero,21,"['basketball', 'cowboy hat', 'quilt', 'sunglasses.1', 'goldfinch']","[0.04, 0.04, 0.04, 0.04, 0.02]",-1.4999999999999991,0.5,0.806,0.5,0.001,0.653,808,487
soup bowl,18,"['hot pot', 'guacamole', 'eggnog', 'crock pot', 'plate']","[0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",0.3436215967445467,0.42,0.438,0.42,0.001,0.429,809,341
keyboard space bar,9,"['computer keyboard', 'typewriter keyboard', 'laptop computer', 'desk', 'backpack']","[0.2799999999999999, 0.16, 0.08, 0.04, 0.02]",0.7292677273916447,0.34,0.567,0.34,0.001,0.454,810,350
space heater,26,"['radio', 'desk', 'bathtub', 'electric fan', 'radiator']","[0.08, 0.06, 0.04, 0.04, 0.04]",0.8437499999999998,0.3,0.833,0.3,0.0,0.566,811,334
space shuttle,9,"['airliner', 'airship', 'ambulance', 'balloon', 'drilling rig']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.7999999999999998,0.93,0.8,0.001,0.865,812,616
spatula,34,"['wooden spoon', 'dining table', 'frying pan', 'backpack', 'balloon']","[0.1, 0.06, 0.06, 0.04, 0.04]",0.9128709291752772,0.06,0.188,0.06,0.0,0.124,813,404
motorboat,6,"['ambulance', 'canoe', 'catamaran', 'lifeboat', 'matchstick']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.88,0.786,0.88,0.001,0.833,814,444
spider web,12,"['european garden spider', 'yellow garden spider', 'wolf spider', 'komodo dragon', 'water snake']","[0.08, 0.06, 0.04, 0.02, 0.02]",0.3631734744194302,0.64,0.542,0.64,0.001,0.591,815,751
spindle,10,"['wool', 'mortar and pestle', 'hourglass', 'matchstick', 'necklace']","[0.1399999999999999, 0.04, 0.02, 0.02, 0.02]",1.4035141563500906,0.6600000000000001,0.702,0.66,0.001,0.681,816,358
sports car,9,"['race car', 'convertible', 'limousine', 'ambulance', 'taxicab']","[0.26, 0.24, 0.06, 0.02, 0.02]",0.3649138713280902,0.32,0.516,0.32,0.001,0.418,817,347
spotlight,36,"['lampshade', 'projector', 'table lamp', 'recreational vehicle', 'stage']","[0.1399999999999999, 0.06, 0.06, 0.04, 0.04]",1.286470061706137,0.0,0.0,0.0,0.0,0.0,818,105
stage,12,"['balloon', 'basketball', 'front curtain', 'accordion', 'carousel']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7000000000000001,0.307,0.7,0.002,0.503,819,694
steam locomotive,2,"['tank', 'geyser']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.873,0.96,0.001,0.916,820,979
through arch bridge,12,"['pier', 'basketball', 'suspension bridge', 'viaduct', 'barn']","[0.1599999999999999, 0.0599999999999999, 0.0599999999999999, 0.0599999999999999, 0.0199999999999999]",1.0554729100314697,0.4999999999999999,0.926,0.5,0.001,0.713,821,98
steel drum,14,"['bridegroom', 'carousel', 'catamaran', 'church', 'drum']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7000000000000001,0.614,0.7,0.001,0.657,822,374
stethoscope,23,"['bathtub', 'backpack', 'sunglasses.1', 'bridegroom', 'maltese']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.44,0.415,0.44,0.001,0.428,823,1507
scarf,27,"['dishcloth', 'backpack', 'cardigan', 'necklace', 'pillow']","[0.12, 0.08, 0.06, 0.06, 0.06]",1.1500493356615291,0.04,0.4,0.04,0.0,0.22,824,52
stone wall,12,"['marmot', 'bookcase', 'fountain', 'cliff', 'castle']","[0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",-1.4999999999999998,0.6799999999999999,0.654,0.68,0.001,0.667,825,1294
stopwatch,13,"['digital watch', 'analog clock', 'barometer', 'bottle cap', 'necklace']","[0.18, 0.06, 0.06, 0.04, 0.04]",1.3933319214743285,0.42,0.5,0.42,0.001,0.46,826,544
stove,15,"['microwave oven', 'sunglasses.1', 'television', 'bathtub', 'bucket']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.6,0.25,0.6,0.002,0.425,827,1076
strainer,32,"['honeycomb', 'microphone', 'window screen', 'dough', 'tea cup']","[0.04, 0.04, 0.04, 0.04, 0.04]",0.0,0.26,0.464,0.26,0.001,0.362,828,421
tram,9,"['ambulance', 'church', 'electric locomotive', 'mountain bike', 'recreational vehicle']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8200000000000001,0.788,0.82,0.001,0.804,829,687
stretcher,28,"['backpack', 'lawn mower', 'ambulance', 'vespa', 'basketball']","[0.1199999999999999, 0.0999999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999]",0.347767062246995,0.0999999999999999,0.5,0.1,0.0,0.3,830,526
couch,12,"['home theater', 'quilt', 'bathtub', 'infant bed', 'dining table']","[0.2599999999999999, 0.1599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",0.7658388593844341,0.2599999999999999,0.867,0.26,0.0,0.564,831,321
stupa,6,"['church', 'volcano', 'aircraft carrier', 'mosque', 'park bench']","[0.1, 0.04, 0.02, 0.02, 0.02]",1.290994448735805,0.7799999999999999,0.907,0.78,0.001,0.844,832,643
submarine,9,"['dock', 'backpack', 'canoe', 'fireboat', 'fountain']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.678,0.8,0.001,0.739,833,667
suit,17,"['bridegroom', 'trench coat', 'abaya', 'fur coat', 'unicycle']","[0.26, 0.08, 0.04, 0.04, 0.04]",1.385777296215282,0.3,0.25,0.3,0.001,0.275,834,2555
sundial,15,"['church', 'fountain', 'obelisk', 'tile roof', 'harvestman']","[0.1399999999999999, 0.1, 0.04, 0.04, 0.02]",0.5557336935004367,0.4599999999999999,0.59,0.46,0.001,0.525,835,507
sunglasses,16,"['sunglasses.1', 'bridegroom', 'great white shark', 'backpack', 'balloon']","[0.6800000000000002, 0.04, 0.02, 0.02, 0.02]",1.4967594006507037,0.0,0.0,0.0,0.0,0.0,836,364
sunglasses,16,"['sunglasses.1', 'bridegroom', 'great white shark', 'backpack', 'balloon']","[0.6800000000000002, 0.04, 0.02, 0.02, 0.02]",1.4967594006507037,0.66,0.069,0.66,0.01,0.365,836,364
sunglasses,16,"['sunglasses.1', 'bridegroom', 'great white shark', 'backpack', 'balloon']","[0.6800000000000002, 0.04, 0.02, 0.02, 0.02]",1.4967594006507037,0.0,0.0,0.0,0.0,0.0,837,7351
sunglasses,16,"['sunglasses.1', 'bridegroom', 'great white shark', 'backpack', 'balloon']","[0.6800000000000002, 0.04, 0.02, 0.02, 0.02]",1.4967594006507037,0.66,0.069,0.66,0.01,0.365,837,7351
sunscreen,20,"['perfume', 'bathtub', 'cardboard box  carton', 'lotion', 'mask']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.42,0.239,0.42,0.002,0.33,838,529
suspension bridge,11,"['pier', 'viaduct', 'container ship', 'construction crane', 'dam']","[0.1399999999999999, 0.06, 0.04, 0.04, 0.04]",1.3627927530355548,0.5599999999999999,0.459,0.56,0.001,0.51,839,515
mop,27,"['wool', 'necklace', 'table lamp', 'bookstore', 'broom']","[0.08, 0.06, 0.06, 0.04, 0.04]",0.3436215967445477,0.26,0.812,0.26,0.0,0.536,840,335
sweatshirt,15,"['backpack', 'poncho', 'sunglasses.1', 'wool', 'abaya']","[0.1, 0.04, 0.04, 0.04, 0.02]",1.1731251294063554,0.5599999999999999,0.292,0.56,0.002,0.426,841,2415
swim trunks  shorts,19,"['volleyball', 'swimming cap', 'bikini', 'sunscreen', 'sarong']","[0.18, 0.1399999999999999, 0.1, 0.1, 0.08]",0.6288941186718174,0.06,0.429,0.06,0.0,0.244,842,116
swing,18,"['chain', 'lawn mower', 'baseball', 'birdhouse', 'crate']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.6,0.455,0.6,0.001,0.528,843,530
electrical switch,18,"['radio', 'sewing machine', 'oscilloscope', 'padlock', 'flatworm']","[0.12, 0.06, 0.04, 0.04, 0.02]",1.0179522960269585,0.4599999999999999,0.348,0.46,0.001,0.404,844,952
syringe,40,"['bathtub', 'lipstick', 'microphone', 'conch', 'lhasa apso']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.1399999999999999,0.269,0.14,0.001,0.205,845,515
table lamp,9,"['lampshade', 'dining table', 'desk', 'backpack', 'bathtub']","[0.26, 0.06, 0.04, 0.02, 0.02]",1.404136155909811,0.52,0.205,0.52,0.003,0.362,846,2189
tank,3,"['cannon', 'half track', 'recreational vehicle']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9399999999999998,0.5,0.94,0.002,0.72,847,852
tape player,21,"['cassette', 'radio', 'cassette player', 'pencil sharpener', 'cd player']","[0.1999999999999999, 0.1599999999999999, 0.1399999999999999, 0.0799999999999999, 0.0599999999999999]",-0.0252482701133377,0.0,0.0,0.0,0.0,0.0,848,119
teapot,10,"['drink pitcher', 'coffee mug', 'coffeemaker', 'piggy bank', 'tea cup']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.68,0.596,0.68,0.001,0.638,849,976
teddy bear,15,"['sunglasses.1', 'toy poodle', 'wool', 'koala', 'soft coated wheaten terrier']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.62,0.795,0.62,0.001,0.708,850,545
television,16,"['desk', 'home theater', 'backpack', 'baseball', 'bookstore']","[0.08, 0.08, 0.02, 0.02, 0.02]",0.4082482904638628,0.5599999999999999,0.583,0.56,0.001,0.572,851,971
tennis ball,11,"['racket', 'collie', 'soccer ball', 'great white shark', 'small white butterfly']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.7,0.673,0.7,0.001,0.686,852,581
thatched roof,10,"['barn', 'birdhouse', 'hammer', 'metal nail', 'picket fence']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.792,0.76,0.001,0.776,853,412
front curtain,15,"['stage', 'fountain', 'mosquito net', 'backpack', 'balance beam']","[0.16, 0.04, 0.04, 0.02, 0.02]",1.3933319214743298,0.52,0.839,0.52,0.001,0.68,854,432
thimble,24,"['microphone', 'necklace', 'coffee mug', 'fountain', 'pill bottle']","[0.1, 0.06, 0.04, 0.04, 0.04]",1.1500493356615311,0.32,0.593,0.32,0.001,0.456,855,330
threshing machine,13,"['combine harvester', 'lawn mower', 'farm plow', 'dam', 'freight car']","[0.12, 0.12, 0.08, 0.02, 0.02]",-0.1315094999886538,0.48,0.686,0.48,0.001,0.583,856,367
throne,12,"['altar', 'rocking chair', 'library', 'abaya', 'dining table']","[0.12, 0.12, 0.06, 0.04, 0.04]",0.2961528510345608,0.4800000000000001,0.632,0.48,0.001,0.556,857,463
tile roof,13,"['church', 'sulphur crested cockatoo', 'isopod', 'barn', 'taxicab']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.66,0.733,0.66,0.001,0.696,858,524
toaster,21,"['printer', 'bathtub', 'cheetah', 'backpack', 'basketball']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.52,0.788,0.52,0.001,0.654,859,795
tobacco shop,22,"['bookstore', 'movie theater', 'analog clock', 'grocery store', 'library']","[0.42, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.4902129538256803,0.0,0.0,0.0,0.0,0.0,860,96
toilet seat,19,"['bathtub', 'sink', 'plate', 'rooster', 'tusker']","[0.1, 0.04, 0.04, 0.02, 0.02]",1.1642636431747195,0.5,0.658,0.5,0.001,0.579,861,555
torch,24,"['basketball', 'matchstick', 'backpack', 'microphone', 'stage']","[0.0799999999999999, 0.0799999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.4082482904638624,0.2999999999999999,0.75,0.3,0.0,0.525,862,374
totem pole,3,"['chimpanzee', 'recreational vehicle', 'baguette']","[0.04, 0.02, 0.02]",0.7071067811865479,0.92,0.939,0.92,0.001,0.93,863,605
tow truck,13,"['ambulance', 'pickup truck', 'recreational vehicle', 'fire truck', 'limousine']","[0.12, 0.12, 0.12, 0.06, 0.06]",-0.4082482904638635,0.2999999999999999,0.556,0.3,0.001,0.428,864,457
toy store,24,"['candy store', 'bookstore', 'grocery store', 'library', 'carousel']","[0.1399999999999999, 0.12, 0.12, 0.06, 0.04]",-0.3752617725750082,0.1,1.0,0.1,0.0,0.55,865,101
tractor,14,"['lawn mower', 'farm plow', 'forklift', 'combine harvester', 'fire truck']","[0.22, 0.1, 0.08, 0.06, 0.04]",1.138419957660616,0.2799999999999999,0.778,0.28,0.0,0.529,866,240
semi trailer truck,9,"['recreational vehicle', 'fire truck', 'ambulance', 'balloon', 'freight car']","[0.44, 0.06, 0.04, 0.02, 0.02]",1.469334550848532,0.34,0.607,0.34,0.001,0.474,867,1341
tray,39,"['ice cream', 'bathtub', 'carousel', 'dining table', 'fountain']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.02,0.333,0.02,0.0,0.177,868,81
trench coat,16,"['backpack', 'bridegroom', 'suit', 'sunglasses.1', 'umbrella']","[0.08, 0.06, 0.04, 0.04, 0.04]",0.8437499999999998,0.52,0.441,0.52,0.001,0.481,869,1313
tricycle,12,"['tandem bicycle', 'lawn mower', 'moped', 'carousel', 'rickshaw']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.66,0.516,0.66,0.001,0.588,870,1064
trimaran,3,"['catamaran', 'missile.1', 'space shuttle']","[0.54, 0.02, 0.02]",0.7071067811865475,0.42,0.6,0.42,0.001,0.51,871,466
tripod,26,"['crutch', 'backpack', 'library', 'microphone', 'tabby cat']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.3800000000000001,0.905,0.38,0.0,0.643,872,392
"triumphal arch, arch of orange, arch of titus",8,"['church', 'fountain', 'monastery', 'movie theater', 'library']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7800000000000001,0.951,0.78,0.001,0.865,873,476
bus,2,"['tram', 'school bus']","[0.04, 0.02]",1.030425744730223e-15,0.94,0.825,0.94,0.001,0.882,874,498
trombone,16,"['cornet', 'violin', 'basketball', 'stage', 'steel drum']","[0.0999999999999999, 0.0799999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.5929270612815715,0.4799999999999999,0.436,0.48,0.001,0.458,875,494
hot tub,14,"['bathtub', 'dough', 'swimming cap', 'canoe', 'fountain']","[0.72, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.497119602515303,0.0,0.0,0.0,0.0,0.0,876,95
turnstile,31,"['library', 'ambulance', 'barn', 'desk', 'forklift']","[0.0999999999999999, 0.0599999999999999, 0.0599999999999999, 0.0599999999999999, 0.0599999999999999]",1.4999999999999991,0.0199999999999999,1.0,0.02,0.0,0.51,877,72
typewriter keyboard,8,"['keyboard space bar', 'computer keyboard', 'microphone', 'bottle cap', 'infant bed']","[0.26, 0.08, 0.04, 0.02, 0.02]",1.2985290029050784,0.52,0.743,0.52,0.001,0.632,878,348
umbrella,17,"['backpack', 'grocery store', 'hamster', 'academic gown', 'bathtub']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.5999999999999999,0.38,0.6,0.002,0.49,879,2315
unicycle,16,"['mountain bike', 'basketball', 'tandem bicycle', 'volleyball', 'backpack']","[0.1599999999999999, 0.1399999999999999, 0.0799999999999999, 0.0599999999999999, 0.0399999999999999]",0.2436882573654871,0.2399999999999999,0.667,0.24,0.0,0.454,880,536
upright piano,13,"['grand piano', 'accordion', 'printer', 'bathtub', 'dam']","[0.18, 0.04, 0.04, 0.02, 0.02]",1.4191014536126718,0.54,0.692,0.54,0.001,0.616,881,474
vacuum cleaner,21,"['backpack', 'forklift', 'baluster  handrail', 'desk', 'pillow']","[0.1, 0.06, 0.04, 0.04, 0.04]",1.1500493356615311,0.36,0.667,0.36,0.001,0.514,882,1003
vase,26,"['plant pot', 'drink pitcher', 'table lamp', 'wine bottle', 'tea cup']","[0.1, 0.06, 0.06, 0.04, 0.04]",0.9128709291752772,0.2799999999999999,0.326,0.28,0.001,0.303,883,1419
vaulted or arched ceiling,17,"['church', 'altar', 'monastery', 'mosque', 'fountain']","[0.22, 0.16, 0.12, 0.1, 0.04]",0.098895520070743,0.1,1.0,0.1,0.0,0.55,884,95
velvet fabric,32,"['pillow', 'quilt', 'necklace', 'backpack', 'fur coat']","[0.0999999999999999, 0.0999999999999999, 0.0799999999999999, 0.0399999999999999, 0.0399999999999999]",-0.2115471544831128,0.0199999999999999,1.0,0.02,0.0,0.51,885,83
